survey_year	n_no3	type
2017	 3.6099336	Simulated_stat
2017	 3.1643850	Simulated_stat
2017	 6.0136776	Simulated_stat
2017	 2.5616220	Simulated_stat
2017	 4.0717572	Simulated_stat
2017	 2.9509956	Simulated_stat
2017	 3.9263700	Simulated_stat
2017	 1.9220334	Simulated_stat
2017	 1.5373512	Simulated_stat
2018	 0.7121436	Simulated_stat
2018	 0.9930900	Simulated_stat
2018	 1.4786058	Simulated_stat
2018	 1.4387688	Simulated_stat
2018	 1.4141106	Simulated_stat
2018	 2.8748706	Simulated_stat
2018	 5.3160240	Simulated_stat
2018	 6.5381190	Simulated_stat
2019	 1.5997296	Simulated_stat
2019	 2.6681802	Simulated_stat
2019	 2.7623064	Simulated_stat
2019	 1.5114960	Simulated_stat
2019	 1.9160946	Simulated_stat
2019	 0.6721512	Simulated_stat
2019	 1.1434752	Simulated_stat
2019	 2.0481762	Simulated_stat
2019	 3.0770124	Simulated_stat
2019	 3.0305352	Simulated_stat
2020	 3.4973442	Simulated_stat
2020	 5.9968482	Simulated_stat
2020	 7.8455496	Simulated_stat
2020	 5.8067352	Simulated_stat
2020	 1.4412972	Simulated_stat
2020	 2.8409178	Simulated_stat
2020	 0.7428120	Simulated_stat
2020	 0.4430538	Simulated_stat
2020	 0.4761540	Simulated_stat
2020	 3.2239326	Simulated_stat
2020	 1.9349484	Simulated_stat
2021	 1.6777362	Simulated_stat
2021	 2.6891592	Simulated_stat
2021	 3.9594198	Simulated_stat
2021	 4.6756122	Simulated_stat
2021	 7.0388304	Simulated_stat
2021	 2.5159218	Simulated_stat
2021	 3.1801896	Simulated_stat
2021	 3.1934658	Simulated_stat
2021	 0.9079770	Simulated_stat
2021	 2.7902196	Simulated_stat
2021	 2.2577268	Simulated_stat
2022	 2.0281968	Simulated_stat
2022	 3.8255112	Simulated_stat
2022	 4.6911354	Simulated_stat
2022	 2.3318610	Simulated_stat
2022	 3.5011200	Simulated_stat
2022	 3.7179072	Simulated_stat
2022	 2.6487552	Simulated_stat
2022	 2.1144270	Simulated_stat
2023	 1.8382140	Simulated_stat
2023	 1.7332098	Simulated_stat
2023	 1.1198250	Simulated_stat
2023	 0.1940694	Simulated_stat
2023	 0.3184314	Simulated_stat
2023	 0.2952558	Simulated_stat
2023	 1.0663590	Simulated_stat
2023	 1.9262502	Simulated_stat
2023	 2.8358064	Simulated_stat
2023	 4.2199500	Simulated_stat
